time,load,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation
2019-07-31,30123.416666666668,7.0,4.2,176.0,26.0,20.6,16.3,0.0
2019-08-01,30399.229166666668,6.0,5.7,199.0,25.8,20.3,14.6,0.0
2019-08-02,30272.875,4.0,6.6,212.0,24.7,20.6,15.5,0.0
2019-08-03,29086.125,4.0,3.0,153.0,27.4,19.8,14.8,0.0
2019-08-04,28490.395833333332,6.0,0.5,95.0,26.5,21.2,15.0,0.2
2019-08-05,31928.666666666668,5.0,4.8,182.0,25.0,21.2,16.0,0.2
2019-08-06,31018.8125,5.0,5.9,198.0,24.9,20.1,15.3,0.0
2019-08-07,30486.041666666668,5.0,5.3,188.0,24.5,19.6,14.2,1.2
2019-08-08,31269.291666666668,5.0,5.4,189.0,25.0,18.9,13.4,3.2
2019-08-09,30323.541666666668,6.0,3.8,162.0,23.6,21.3,17.6,1.8
2019-08-10,26705.458333333332,6.0,5.6,190.0,23.2,20.1,16.6,1.4
2019-08-11,26255.166666666668,3.0,7.2,212.0,19.5,19.1,15.1,0.0
2019-08-12,31199.375,6.0,1.3,112.0,23.4,16.2,12.9,1.4
2019-08-13,31881.458333333332,4.0,9.8,243.0,19.4,16.6,9.8,3.2
2019-08-14,32460.666666666668,8.0,0.1,74.0,23.5,16.6,13.9,8.6
2019-08-15,31200.645833333332,4.0,7.0,204.0,19.2,18.8,14.0,0.0
2019-08-16,30783.875,6.0,0.0,65.0,24.1,15.9,12.7,5.6
2019-08-17,25657.083333333332,5.0,7.5,209.0,22.5,19.6,15.0,1.0
2019-08-18,24685.708333333332,6.0,3.7,153.0,22.4,18.6,14.6,4.8
2019-08-19,30077.291666666668,3.0,7.5,206.0,22.8,17.2,12.1,0.6
2019-08-20,31586.0625,2.0,9.9,235.0,23.6,16.8,10.7,0.0
2019-08-21,32390.291666666668,2.0,8.4,215.0,25.1,17.1,10.6,0.0
2019-08-22,31123.6875,3.0,9.0,221.0,27.7,18.6,12.2,0.0
2019-08-23,31471.0,0.0,12.2,256.0,30.7,20.4,13.2,0.0
2019-08-24,28650.145833333332,2.0,11.1,243.0,33.3,21.9,13.0,0.0
2019-08-25,28167.1875,2.0,11.0,240.0,33.2,24.8,16.3,0.0
2019-08-26,27173.833333333332,0.0,12.0,249.0,33.4,24.9,16.5,0.0
2019-08-27,31192.791666666668,1.0,10.4,230.0,26.6,24.9,16.3,0.4
2019-08-28,29861.666666666668,7.0,3.3,136.0,24.7,22.3,18.0,0.0
2019-08-29,29249.833333333332,3.0,8.9,210.0,24.8,17.8,10.8,0.0
2019-08-30,28629.083333333332,2.0,8.6,205.0,24.9,19.1,13.4,0.0
2019-08-31,26341.5,3.0,5.7,167.0,21.6,18.6,12.3,0.0
2019-09-01,26054.916666666668,3.0,8.6,193.0,23.6,16.4,11.3,0.0
2019-09-02,30524.604166666668,4.0,7.1,175.0,22.8,16.1,8.7,0.0
2019-09-03,30713.458333333332,7.0,2.5,113.0,21.1,19.1,15.3,7.2
2019-09-04,30409.208333333332,6.0,7.0,171.0,18.7,17.9,14.6,0.0
2019-09-05,30768.354166666668,3.0,8.5,186.0,18.8,15.3,11.9,0.0
2019-09-06,30189.4375,4.0,0.7,77.0,17.8,14.1,9.3,0.0
2019-09-07,27872.75,6.0,2.8,113.0,18.6,14.6,11.3,0.0
2019-09-08,28139.916666666668,2.0,8.6,183.0,16.1,12.3,6.1,0.0
2019-09-09,32335.854166666668,8.0,0.0,52.0,21.9,13.9,11.8,0.0
2019-09-10,32890.729166666664,5.0,5.4,144.0,21.8,15.9,9.9,0.0
2019-09-11,31508.208333333332,7.0,0.5,68.0,25.7,17.6,13.5,0.0
2019-09-12,32093.4375,6.0,3.3,115.0,22.6,18.9,12.0,0.0
2019-09-13,31505.0625,2.0,11.8,205.0,24.0,18.1,13.5,0.0
2019-09-14,28314.0,0.0,10.9,195.0,26.6,16.6,9.1,0.0
2019-09-15,27535.083333333332,0.0,10.0,185.0,20.6,18.2,9.8,0.2
2019-09-16,31851.520833333332,8.0,0.0,47.0,20.0,18.0,15.4,0.6
2019-09-17,31189.083333333332,1.0,11.4,194.0,20.0,14.8,9.6,0.0
2019-09-18,32459.375,0.0,11.1,189.0,22.2,13.9,7.8,0.0
2019-09-19,32240.979166666668,0.0,10.5,182.0,22.4,15.1,7.9,0.0
2019-09-20,31020.479166666668,0.0,10.8,183.0,26.4,15.8,9.3,0.0
2019-09-21,27372.416666666668,0.0,10.6,179.0,23.9,19.1,11.8,0.2
2019-09-22,28889.8125,6.0,0.4,58.0,20.1,20.6,17.3,1.6
2019-09-23,29434.625,6.0,3.3,102.0,20.5,16.8,13.5,18.8
2019-09-24,30828.354166666668,7.0,1.8,81.0,22.2,17.9,15.2,12.6
2019-09-25,32284.583333333332,7.0,2.6,91.0,20.9,18.4,14.6,3.6
2019-09-26,31007.979166666668,6.0,1.7,78.0,19.0,18.2,15.5,0.8
2019-09-27,31728.104166666668,3.0,4.1,107.0,19.7,16.1,13.2,1.2
2019-09-28,28843.770833333332,6.0,0.3,51.0,19.8,15.8,12.0,4.6
2019-09-29,29395.3125,7.0,0.3,50.0,17.8,16.9,13.9,4.4
2019-09-30,33073.833333333336,6.0,0.2,47.0,21.1,13.8,9.7,7.2
2019-10-01,31527.041666666668,7.0,2.8,87.0,14.4,17.4,13.6,9.4
2019-10-02,32558.8125,1.0,7.9,136.0,15.3,10.6,6.7,0.0
2019-10-03,34164.770833333336,5.0,0.2,45.0,15.7,9.7,4.0,1.8
2019-10-04,32381.1875,6.0,0.2,44.0,16.3,12.1,8.4,0.4
2019-10-05,31634.479166666668,8.0,0.0,36.0,17.3,13.8,11.4,16.0
2019-10-06,29442.5625,7.0,4.7,101.0,16.9,14.4,11.6,1.0
2019-10-07,32095.354166666668,8.0,0.5,49.0,17.9,13.6,10.2,1.8
2019-10-08,31165.458333333332,5.0,2.5,76.0,16.3,15.0,12.1,3.4
2019-10-09,32743.1875,6.0,4.2,92.0,17.5,13.4,10.5,0.2
2019-10-10,33096.625,4.0,3.8,87.0,17.2,12.9,8.3,3.6
2019-10-11,33076.708333333336,8.0,0.0,33.0,16.4,15.3,13.4,7.0
2019-10-12,31767.3125,8.0,0.0,32.0,17.3,13.5,10.6,12.4
2019-10-13,31403.520833333332,7.0,1.1,54.0,16.0,14.1,10.9,4.0
2019-10-14,35276.416666666664,8.0,0.0,31.0,17.5,13.2,10.3,3.6
2019-10-15,34718.645833333336,6.0,1.7,60.0,16.3,14.1,10.7,0.8
2019-10-16,34351.354166666664,6.0,3.0,73.0,15.4,13.0,9.7,0.0
2019-10-17,33769.3125,5.0,2.7,69.0,15.6,11.8,8.2,10.2
2019-10-18,34154.9375,5.0,4.6,85.0,15.8,12.4,9.3,2.4
2019-10-19,32397.0625,3.0,6.7,100.0,12.1,12.7,9.5,0.6
2019-10-20,31584.625,5.0,1.4,52.0,13.3,8.3,4.6,0.2
2019-10-21,33141.75,8.0,0.0,28.0,16.0,11.1,8.8,0.4
2019-10-22,33545.854166666664,2.0,7.6,102.0,14.6,11.2,6.5,0.0
2019-10-23,34776.5,6.0,0.2,33.0,12.5,9.4,4.2,0.2
2019-10-24,35786.875,7.0,0.0,26.0,16.9,10.4,8.3,5.6
2019-10-25,35661.5,7.0,0.0,26.0,16.9,13.2,9.5,0.4
2019-10-26,33196.0625,8.0,0.0,25.0,12.0,14.6,12.2,4.2
2019-10-27,31647.375,2.0,5.3,80.0,11.0,8.0,4.0,0.0
2019-10-28,37329.645833333336,4.0,3.5,65.0,11.5,6.0,1.1,0.0
2019-10-29,36448.645833333336,8.0,0.1,27.0,12.9,8.6,5.7,0.0
2019-10-30,33930.020833333336,5.0,4.4,70.0,13.3,9.9,7.0,0.0
2019-10-31,35555.354166666664,5.0,4.9,72.0,16.2,9.9,6.5,3.2
2019-11-01,37199.229166666664,8.0,0.0,23.0,14.0,11.8,7.4,1.4
2019-11-02,33927.229166666664,7.0,0.3,29.0,12.4,12.0,10.0,4.2
2019-11-03,33462.4375,4.0,1.8,46.0,12.8,9.2,6.0,2.0
2019-11-04,37847.416666666664,4.0,1.2,39.0,13.0,10.1,7.3,0.0
2019-11-05,36474.041666666664,8.0,0.6,32.0,9.6,9.6,6.1,1.2
2019-11-06,37127.9375,5.0,3.3,55.0,11.2,6.5,3.3,9.2
2019-11-07,38699.9375,4.0,6.0,72.0,9.0,8.4,5.6,0.0
2019-11-08,37785.291666666664,5.0,0.1,23.0,7.8,4.3,-0.3,0.2
2019-11-09,38113.875,6.0,0.4,27.0,11.1,4.1,0.4,12.4
2019-11-10,36036.875,5.0,6.3,70.0,10.0,6.3,1.6,2.4
2019-11-11,38594.895833333336,5.0,3.5,53.0,9.0,7.3,4.7,0.0
2019-11-12,38960.270833333336,5.0,2.7,46.0,10.1,6.1,3.2,1.8
2019-11-13,39560.666666666664,4.0,3.3,50.0,9.8,6.4,2.7,17.2
2019-11-14,38868.375,7.0,2.6,44.0,8.9,6.8,3.8,0.2
2019-11-15,37801.291666666664,8.0,0.0,18.0,8.2,6.5,4.0,1.6
2019-11-16,36376.9375,8.0,0.7,28.0,8.7,6.5,4.7,0.0
2019-11-17,36391.854166666664,7.0,2.1,39.0,9.5,5.1,1.5,0.0
2019-11-18,38408.6875,3.0,3.8,49.0,7.1,6.0,2.6,0.0
2019-11-19,39115.416666666664,6.0,0.0,17.0,8.0,2.5,-2.1,0.0
2019-11-20,37749.916666666664,3.0,0.8,27.0,7.6,4.2,0.4,0.0
2019-11-21,39652.0625,8.0,0.0,16.0,9.9,4.8,2.0,4.2
2019-11-22,39947.104166666664,7.0,0.7,26.0,10.8,6.8,3.6,1.0
2019-11-23,35780.0,7.0,0.0,16.0,11.8,9.2,7.6,3.4
2019-11-24,35994.604166666664,7.0,0.1,18.0,11.8,8.8,5.9,0.0
2019-11-25,38464.3125,8.0,0.0,15.0,13.6,10.1,8.4,2.0
2019-11-26,38025.75,7.0,0.0,15.0,11.9,11.6,9.5,5.2
2019-11-27,38990.291666666664,8.0,1.2,28.0,10.1,10.6,9.2,3.0
2019-11-28,38526.354166666664,8.0,0.3,20.0,7.9,9.0,7.9,2.0
2019-11-29,40081.041666666664,2.0,5.7,53.0,7.1,5.3,2.8,0.2
2019-11-30,39251.666666666664,3.0,3.8,43.0,7.5,3.1,-0.8,0.0
2019-12-01,37664.3125,3.0,1.3,26.0,7.6,4.8,2.0,0.0
2019-12-02,40264.666666666664,1.0,5.5,48.0,10.0,3.4,-0.8,0.2
2019-12-03,39166.604166666664,5.0,2.9,35.0,9.0,5.2,0.4,0.0
2019-12-04,37964.25,1.0,5.4,47.0,12.1,4.6,0.2,0.2
2019-12-05,37070.125,7.0,0.5,19.0,13.8,5.4,-1.3,3.8
2019-12-06,35835.041666666664,7.0,0.1,15.0,11.9,8.3,2.8,0.2
2019-12-07,33989.1875,7.0,0.3,17.0,11.2,9.3,6.8,2.0
2019-12-08,31669.958333333332,5.0,1.7,27.0,9.7,10.0,8.8,0.0
2019-12-09,38156.958333333336,3.0,4.1,39.0,11.9,8.1,6.5,0.0
2019-12-10,38814.229166666664,6.0,0.0,12.0,8.4,5.8,-0.2,3.6
2019-12-11,38276.0625,2.0,2.6,31.0,9.4,6.0,3.5,0.2
2019-12-12,40772.666666666664,6.0,0.0,12.0,8.6,5.0,0.6,11.0
2019-12-13,40294.416666666664,7.0,2.0,28.0,9.1,6.7,4.7,2.0
2019-12-14,36822.333333333336,4.0,2.6,31.0,10.3,6.5,3.9,10.8
2019-12-15,36417.916666666664,4.0,4.0,38.0,9.0,7.5,4.8,8.4
2019-12-16,40035.395833333336,7.0,0.0,12.0,7.8,6.7,4.3,4.4
2019-12-17,40799.583333333336,8.0,0.0,12.0,12.0,7.0,6.2,1.4
2019-12-18,41660.979166666664,5.0,1.2,23.0,13.6,6.4,0.8,9.0
2019-12-19,37900.729166666664,8.0,0.4,17.0,10.8,9.7,5.7,13.0
2019-12-20,37862.791666666664,6.0,0.5,18.0,10.7,9.6,8.3,8.0
2019-12-21,35358.0625,7.0,1.9,27.0,9.6,7.5,4.2,7.2
2019-12-22,35676.625,6.0,2.2,29.0,10.9,8.3,7.1,0.0
2019-12-23,36471.270833333336,4.0,4.1,38.0,12.3,8.1,5.2,1.2
2019-12-24,35541.854166666664,5.0,2.0,28.0,9.0,9.8,7.2,0.2
2019-12-25,32453.104166666668,2.0,5.0,42.0,10.2,5.7,2.4,0.2
2019-12-26,32033.770833333332,7.0,0.1,14.0,8.3,5.8,1.5,2.6
2019-12-27,35599.229166666664,8.0,0.0,12.0,9.6,7.5,6.6,0.0
2019-12-28,33938.666666666664,8.0,0.0,12.0,9.9,8.1,6.6,0.0
2019-12-29,32793.333333333336,6.0,2.2,29.0,11.5,8.7,7.4,0.0
2019-12-30,34062.895833333336,0.0,3.6,37.0,9.3,6.5,1.5,0.0
2019-12-31,35291.3125,7.0,0.0,13.0,9.4,7.1,4.9,0.0
2020-01-01,33715.479166666664,8.0,0.0,13.0,6.6,4.1,1.7,0.0
2020-01-02,34143.770833333336,7.0,0.0,13.0,11.1,8.6,6.2,1.0
2020-01-03,36374.458333333336,4.0,0.0,22.0,10.4,9.9,9.4,0.6
2020-01-04,33860.8125,7.0,2.7,36.0,9.1,5.6,2.2,0.0
2020-01-05,33677.041666666664,7.0,1.4,32.0,9.1,7.8,6.5,0.0
2020-01-06,35366.8125,7.0,0.2,24.0,9.0,7.8,6.6,0.8
2020-01-07,36553.645833333336,5.0,0.9,30.0,12.1,8.1,4.1,0.2
2020-01-08,35218.166666666664,7.0,1.3,37.0,12.1,11.8,11.6,1.0
2020-01-09,36804.979166666664,3.0,0.9,28.0,13.5,11.5,9.6,4.2
2020-01-10,37857.958333333336,3.0,3.8,43.0,8.6,7.1,5.7,0.0
2020-01-11,33093.666666666664,7.0,3.5,43.0,11.0,8.0,5.0,0.6
2020-01-12,34022.479166666664,3.0,0.5,27.0,11.7,10.6,9.6,0.2
2020-01-13,37108.645833333336,7.0,2.8,36.0,10.5,7.5,4.6,5.6
2020-01-14,36926.083333333336,8.0,0.6,27.0,13.4,10.3,7.2,10.0
2020-01-15,37929.229166666664,3.0,0.0,18.0,10.2,9.1,8.0,3.0
2020-01-16,37356.229166666664,7.0,2.4,38.0,12.7,8.9,5.2,4.4
2020-01-17,38495.854166666664,4.0,0.4,34.0,9.6,8.5,7.4,1.0
2020-01-18,35843.020833333336,2.0,2.7,43.0,8.0,4.6,1.2,0.0
2020-01-19,37657.25,0.0,6.7,60.0,7.7,3.7,-0.3,0.2
2020-01-20,38522.604166666664,3.0,6.2,66.0,8.9,4.3,-0.3,0.0
2020-01-21,38635.333333333336,1.0,3.8,53.0,8.1,3.0,-2.0,0.0
2020-01-22,37650.145833333336,8.0,5.6,58.0,8.1,4.3,0.6,0.2
2020-01-23,36047.1875,8.0,0.0,17.0,8.1,7.6,7.1,0.0
2020-01-24,36208.791666666664,8.0,0.0,10.0,7.1,6.5,6.0,0.0
2020-01-25,36082.166666666664,8.0,0.0,12.0,7.0,6.3,5.6,0.2
2020-01-26,34474.083333333336,7.0,0.0,21.0,10.6,8.1,5.7,2.4
2020-01-27,38605.854166666664,7.0,0.1,36.0,9.6,8.5,7.5,9.0
2020-01-28,40736.979166666664,2.0,1.1,36.0,8.2,5.4,2.6,0.0
2020-01-29,39123.4375,4.0,4.8,69.0,9.7,6.0,2.4,0.0
2020-01-30,38928.604166666664,8.0,5.8,70.0,13.1,10.0,7.0,0.2
2020-01-31,37328.479166666664,7.0,0.0,23.0,12.9,10.7,8.6,1.0
2020-02-01,32226.166666666668,2.0,0.4,39.0,12.5,11.2,10.0,8.0
2020-02-02,34129.479166666664,7.0,3.3,64.0,13.4,9.9,6.4,0.6
2020-02-03,36628.375,7.0,0.4,48.0,12.1,10.3,8.5,0.2
2020-02-04,38738.8125,5.0,1.0,49.0,9.5,6.7,4.0,0.0
2020-02-05,39734.145833333336,7.0,1.5,42.0,,,2.4,
2020-02-06,40779.979166666664,4.0,3.5,68.0,9.6,4.8,0.0,0.0
2020-02-07,39199.583333333336,4.0,5.6,80.0,9.4,5.0,0.7,1.2
2020-02-08,34101.104166666664,7.0,4.3,77.0,11.1,9.5,7.9,0.0
2020-02-09,34822.583333333336,8.0,3.4,68.0,13.2,10.4,7.6,13.0
2020-02-10,38795.083333333336,7.0,0.1,24.0,9.7,7.5,5.4,3.0
2020-02-11,40884.604166666664,2.0,3.0,68.0,8.5,6.0,3.5,0.0
2020-02-12,39919.520833333336,4.0,6.5,99.0,9.1,5.6,2.2,10.0
2020-02-13,40157.875,4.0,6.1,91.0,10.5,8.0,5.6,1.0
2020-02-14,38417.5625,7.0,1.1,56.0,12.6,7.2,1.9,3.0
2020-02-15,35189.895833333336,8.0,3.0,77.0,13.0,11.4,9.9,8.0
2020-02-16,33521.020833333336,6.0,0.0,20.0,13.1,12.5,12.0,12.2
2020-02-17,38446.291666666664,7.0,0.2,29.0,11.5,8.4,5.4,0.2
2020-02-18,39068.8125,7.0,4.2,88.0,11.5,7.9,4.4,2.4
2020-02-19,39687.229166666664,8.0,2.6,74.0,9.2,5.9,2.6,1.2
2020-02-20,38196.166666666664,4.0,0.0,36.0,10.4,9.5,8.6,5.0
2020-02-21,38374.125,5.0,1.0,42.0,11.0,7.3,3.7,0.0
2020-02-22,34082.75,7.0,0.0,67.0,14.4,11.7,9.1,0.4
2020-02-23,34418.1875,7.0,1.6,70.0,15.1,12.0,8.9,2.8
2020-02-24,39581.5625,7.0,1.3,61.0,12.2,8.9,5.7,2.0
2020-02-25,40239.854166666664,6.0,0.1,30.0,9.7,7.1,4.6,1.0
2020-02-26,40587.895833333336,5.0,1.7,84.0,9.2,5.1,1.1,4.2
2020-02-27,39556.895833333336,3.0,4.9,100.0,8.2,5.6,3.1,5.0
2020-02-28,41187.364583333336,8.0,4.5,91.0,12.0,6.0,0.1,6.0
2020-02-29,35262.5625,3.0,0.7,34.0,9.9,9.4,9.0,7.0
2020-03-01,34551.4375,3.0,4.5,99.0,10.6,7.6,4.6,5.0
2020-03-02,39753.041666666664,3.0,7.5,137.0,10.1,7.0,3.9,0.2
2020-03-03,39175.875,4.0,3.6,106.0,10.6,6.0,1.5,0.8
2020-03-04,40085.5625,8.0,2.7,92.0,8.4,4.2,0.0,6.0
2020-03-05,40288.895833333336,8.0,0.0,54.0,6.1,5.7,5.4,10.0
2020-03-06,40215.25,1.0,1.2,41.0,10.1,6.6,3.1,0.0
2020-03-07,35640.3125,7.0,8.9,165.0,13.4,7.5,1.6,0.4
2020-03-08,32877.9375,3.0,1.4,96.0,14.4,11.9,9.4,2.0
2020-03-09,37765.458333333336,7.0,4.7,120.0,11.1,7.8,4.6,7.0
2020-03-10,37138.625,8.0,1.6,79.0,,,6.4,
2020-03-11,37592.208333333336,4.0,0.8,18.0,15.5,11.7,8.0,2.0
2020-03-12,38199.645833333336,2.0,5.4,147.0,11.0,7.7,4.5,1.2
2020-03-13,38333.208333333336,6.0,6.7,144.0,13.1,9.3,5.5,3.0
2020-03-14,34795.0625,7.0,3.1,115.0,13.6,10.1,6.6,0.8
2020-03-15,32960.104166666664,7.0,1.3,104.0,12.2,10.9,9.6,2.0
2020-03-16,37376.125,4.0,1.3,73.0,13.0,7.9,2.9,0.0
2020-03-17,36613.395833333336,7.0,10.2,198.0,13.6,9.0,4.5,0.0
2020-03-18,37733.645833333336,7.0,0.6,88.0,15.6,12.5,9.5,0.8
2020-03-19,38491.833333333336,8.0,0.3,65.0,8.0,7.0,6.1,0.8
2020-03-20,37352.854166666664,7.0,0.0,35.0,10.1,8.1,6.1,0.0
2020-03-21,32672.708333333332,5.0,2.1,130.0,11.0,7.4,3.9,0.0
2020-03-22,33127.75,2.0,10.8,229.0,11.4,7.4,3.4,0.0
2020-03-23,36620.125,1.0,11.7,238.0,14.0,8.0,2.1,0.0
2020-03-24,34497.708333333336,3.0,13.4,244.0,15.6,8.0,0.5,0.0
2020-03-25,32811.583333333336,0.0,13.4,239.0,14.2,7.3,0.4,0.0
2020-03-26,32386.208333333332,2.0,13.6,247.0,14.0,7.5,1.1,0.0
2020-03-27,32388.041666666668,0.0,13.1,241.0,14.0,7.7,1.5,0.0
2020-03-28,28874.916666666668,3.0,12.0,231.0,11.9,8.2,4.5,0.0
2020-03-29,30059.0625,1.0,6.1,160.0,8.1,5.8,3.5,0.0
2020-03-30,34905.479166666664,6.0,5.9,158.0,10.7,6.4,2.1,0.0
2020-03-31,34589.4375,3.0,1.4,105.0,11.4,7.0,2.6,0.0
2020-04-01,34421.395833333336,5.0,5.4,162.0,9.4,4.2,-0.9,0.0
2020-04-02,32116.791666666668,6.0,3.6,129.0,14.1,9.8,5.5,0.0
2020-04-03,32268.4375,6.0,2.8,138.0,14.2,10.5,6.9,0.0
2020-04-04,29929.479166666668,1.0,6.5,183.0,16.6,9.6,2.7,0.0
2020-04-05,24719.9375,2.0,10.2,241.0,21.7,13.8,6.0,0.4
2020-04-06,28174.395833333332,2.0,12.7,274.0,18.4,14.5,10.6,0.2
2020-04-07,29696.770833333332,5.0,5.0,189.0,20.1,12.3,4.6,0.0
2020-04-08,29089.854166666668,4.0,10.1,232.0,22.0,15.9,9.9,0.0
2020-04-09,29071.395833333332,3.0,4.4,185.0,23.2,15.9,8.6,0.0
2020-04-10,27569.375,4.0,12.4,264.0,24.2,16.4,8.7,0.0
2020-04-11,26341.729166666668,6.0,13.1,268.0,25.1,17.1,9.1,0.0
2020-04-12,26145.833333333332,6.0,10.4,248.0,24.9,17.2,9.6,0.0
2020-04-13,26023.25,3.0,11.0,241.0,11.9,10.0,8.2,0.0
2020-04-14,30330.104166666668,1.0,9.9,253.0,13.5,8.3,3.2,0.0
2020-04-15,29569.5625,4.0,14.5,305.0,19.1,10.8,2.6,0.0
2020-04-16,29391.25,7.0,13.6,289.0,19.6,12.1,4.6,0.0
2020-04-17,28103.145833333332,7.0,6.4,187.0,14.7,11.9,9.1,16.0
2020-04-18,28577.354166666668,7.0,2.3,121.0,16.1,11.3,6.5,1.0
2020-04-19,26489.979166666668,0.0,5.1,190.0,18.6,12.4,6.2,0.0
2020-04-20,25429.479166666668,0.0,12.5,307.0,18.6,12.1,5.6,0.0
2020-04-21,25382.104166666668,2.0,14.7,320.0,18.9,13.5,8.2,0.0
2020-04-22,27081.541666666668,2.0,14.9,324.0,21.5,14.3,7.1,0.0
2020-04-23,28689.875,4.0,14.2,316.0,24.1,15.3,6.6,0.0
2020-04-24,28370.895833333332,1.0,13.6,311.0,22.0,14.9,7.9,0.0
2020-04-25,27132.0625,0.0,14.3,312.0,16.9,11.9,6.9,0.0
2020-04-26,26912.729166666668,1.0,12.1,316.0,20.6,12.4,4.2,0.0
2020-04-27,29299.604166666668,6.0,14.0,309.0,18.6,12.8,7.1,3.0
2020-04-28,30667.958333333332,8.0,3.0,180.0,8.6,8.5,8.5,11.0
2020-04-29,31183.833333333332,7.0,0.0,51.0,14.2,10.7,7.2,1.6
2020-04-30,30473.229166666668,6.0,2.3,161.0,14.2,10.2,6.2,4.2
2020-05-01,29811.5,6.0,4.2,172.0,15.6,11.5,7.5,0.2
2020-05-02,27355.625,2.0,7.9,259.0,17.6,11.6,5.7,0.0
2020-05-03,27994.020833333332,8.0,12.0,311.0,15.2,11.9,8.6,0.2
2020-05-04,30087.9375,6.0,1.0,142.0,17.9,13.8,9.7,0.0
2020-05-05,29914.125,1.0,9.3,270.0,15.5,11.7,8.0,
2020-05-06,30549.729166666668,0.0,2.4,356.0,,,,
2020-05-07,29075.541666666668,4.0,15.3,358.0,23.1,14.5,6.0,0.0
2020-05-08,27107.1875,5.0,14.6,335.0,24.2,17.1,10.1,0.0
2020-05-09,26167.520833333332,6.0,13.1,327.0,25.0,17.8,10.6,0.0
2020-05-10,23956.208333333332,8.0,12.5,320.0,18.1,14.8,11.6,0.0
2020-05-11,27574.708333333332,5.0,3.9,170.0,12.6,8.6,4.7,0.0
2020-05-12,30504.8125,5.0,7.7,278.0,16.2,9.3,2.4,0.0
2020-05-13,30297.5625,4.0,8.7,293.0,13.4,9.7,6.1,0.0
2020-05-14,30479.375,1.0,5.6,262.0,14.7,8.9,3.1,0.0
2020-05-15,29737.145833333332,3.0,13.1,344.0,19.6,11.3,3.1,0.0
2020-05-16,27301.875,5.0,11.7,311.0,19.1,13.3,7.6,0.0
2020-05-17,26418.583333333332,7.0,7.7,278.0,21.1,14.4,7.7,0.0
2020-05-18,27533.979166666668,6.0,9.7,305.0,24.0,17.1,10.2,0.0
2020-05-19,29511.458333333332,2.0,13.1,362.0,26.1,18.8,11.6,0.0
2020-05-20,29581.958333333332,5.0,13.8,364.0,27.9,20.5,13.1,0.0
2020-05-21,28856.395833333332,5.0,16.0,380.0,27.5,20.3,13.1,0.0
2020-05-22,22498.916666666668,2.0,13.3,354.0,23.2,20.0,16.9,0.0
2020-05-23,20450.854166666668,3.0,8.8,304.0,20.0,15.6,11.2,2.0
2020-05-24,23065.791666666668,3.0,11.0,320.0,22.6,16.5,10.5,0.0
2020-05-25,25141.5,2.0,8.5,305.0,26.1,18.1,10.1,0.0
2020-05-26,28765.833333333332,7.0,15.2,386.0,26.6,19.1,11.6,0.0
2020-05-27,28941.770833333332,6.0,13.0,343.0,26.4,20.0,13.7,0.0
2020-05-28,29632.979166666668,2.0,11.2,340.0,22.6,17.1,11.6,0.0
2020-05-29,28799.625,1.0,15.4,395.0,24.4,17.7,11.1,0.0
2020-05-30,25329.833333333332,0.0,15.7,397.0,25.7,17.8,10.0,0.0
2020-05-31,25363.125,0.0,15.3,398.0,25.4,18.9,12.5,0.0
2020-06-01,29049.5,1.0,15.7,399.0,26.9,19.1,11.4,0.0
2020-06-02,27862.354166666668,4.0,15.6,394.0,25.5,18.9,12.4,0.0
2020-06-03,27213.729166666668,8.0,13.1,348.0,19.2,16.4,13.6,0.4
2020-06-04,28320.416666666668,7.0,0.3,121.0,16.6,13.6,10.6,
2020-06-05,27321.979166666668,4.0,1.2,194.0,16.5,,,1.0
2020-06-06,24613.020833333332,7.0,5.4,234.0,14.6,10.9,7.2,10.0
2020-06-07,26814.333333333332,7.0,3.4,189.0,18.7,13.4,8.1,2.0
2020-06-08,28446.875,4.0,4.6,212.0,16.6,13.5,10.5,0.0
2020-06-09,28090.625,7.0,2.5,229.0,20.1,15.3,10.6,0.0
2020-06-10,29453.25,8.0,4.5,249.0,16.5,14.6,12.7,5.0
2020-06-11,29261.166666666668,7.0,0.5,108.0,21.5,16.2,11.0,0.8
2020-06-12,28851.791666666668,7.0,1.7,156.0,21.5,17.6,13.7,2.0
2020-06-13,26981.979166666668,4.0,3.1,192.0,25.1,18.7,12.4,2.0
2020-06-14,27163.520833333332,6.0,8.4,302.0,23.0,18.0,13.0,0.0
2020-06-15,29035.5625,5.0,8.8,305.0,25.4,18.5,11.6,1.0
2020-06-16,26140.333333333332,4.0,8.6,299.0,25.0,19.3,13.6,0.2
2020-06-17,26826.25,7.0,8.9,273.0,22.6,17.7,12.9,11.0
2020-06-18,28048.8125,5.0,0.9,164.0,19.1,16.5,13.9,9.8
2020-06-19,28482.833333333332,7.0,2.8,149.0,20.9,17.2,13.5,0.4
2020-06-20,26761.9375,4.0,2.1,191.0,23.1,17.5,11.9,0.6
2020-06-21,24002.9375,4.0,7.0,280.0,24.0,19.0,14.1,0.6
2020-06-22,28707.1875,3.0,7.7,292.0,24.0,17.2,10.4,0.0
2020-06-23,26436.604166666668,1.0,15.9,402.0,28.6,20.2,11.9,0.0
2020-06-24,25150.770833333332,0.0,15.7,388.0,32.6,24.6,16.7,0.0
2020-06-25,26130.083333333332,1.0,15.7,389.0,33.5,25.9,18.4,0.0
