text,label
"Slow Economy, Oil Prices Send Stocks Down NEW YORK - Investors extended their blue chip selloff Thursday as oil prices neared their all-time highs, renewing Wall Street's concerns that high energy costs would deflate third-quarter earnings. Only the Nasdaq composite index managed a minimal gain...",0
US to Provide Limited Oil to Refineries The Bush administration announced Thursday it would provide US refineries with limited quantities #39; #39; of crude oil from the nation #39;s emergency stockpile to help offset supply ,2
"Bush Said to Be Ready to Open Oil Reserve Spigot The Energy Department is reviewing requests for oil loans from the Strategic Petroleum Reserve following the recent hurricanes, the government said today.",2
"Gov #39;t Set to Make Oil Loans to Refiners With oil near \$50 a barrel, the Bush administration said on Thursday it will negotiate with refineries that want to borrow oil from the federal emergency stockpile to offset supplies disrupted by Hurricane Ivan.",2
"Blue Chips Fall on  #36;49 Oil, Economy Index (Reuters) Reuters - U.S. blue-chip stocks fell  on\Thursday to nearly a five-week low as crude oil flirted with\last month's record high and a key gauge of future economic\activity fell for a third straight month.",2
"Blue Chips Fall on \$49 Oil, Economy Index  NEW YORK (Reuters) - U.S. blue-chip stocks fell  on  Thursday to nearly a five-week low as crude oil flirted with  last month's record high and a key gauge of future economic  activity fell for a third straight month.",2
"Halliburton may shed KBR unit Halliburton, beset by controversy over its work in Iraq, said Thursday that it would sell its KBR engineering and construction unit if the oilfield services company #39;s share performance did not measure up to sector rivals.",2
US frees up emergency oil supply The US government is to let oil refineries borrow crude from its emergency stockpile to make up for supplies disrupted by Hurricane Ivan.,2
Halliburton to Restructure KBR Unit (Reuters) Reuters - Halliburton Co.  said on\Thursday it would restructure its KBR unit and may shed the\business if the oil services company's stock performance keeps\lagging its peers.,2
"Halliburton to Restructure KBR Unit  NEW YORK (Reuters) - Halliburton Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt; said on  Thursday it would restructure its KBR unit and may shed the  business if the oil services company's stock performance keeps  lagging its peers.",2
"Nikkei Average Fall 1 Percent at Opening  TOKYO (Reuters) - The Nikkei average fell 1 percent at the  opening on Friday, with investors taking a cue from the U.S.  Dow Jones average, which fell to its lowest close in five weeks  on concern about high oil prices.",2
"Nikkei Share Average Down 1 Percent (Reuters) Reuters - The Nikkei share average was down 1\percent in early trading on Friday, with investors taking their\cue from the Dow Jones industrial average, which fell to its\lowest close in five weeks on concern about high oil prices.",0
"Gov't Set to Make Oil Loans to Refiners (Reuters) Reuters - With oil near  #36;50 a barrel, the Bush\administration said on Thursday it would negotiate with\refineries that want to borrow oil from the federal emergency\stockpile to offset supplies disrupted by Hurricane Ivan.",2
"Gov't Set to Make Oil Loans to Refiners  WASHINGTON (Reuters) - With oil near \$50 a barrel, the Bush  administration said on Thursday it would negotiate with  refineries that want to borrow oil from the federal emergency  stockpile to offset supplies disrupted by Hurricane Ivan.",2
"Petro-Canada offer raises \$2.5bn Canada #39;s government has set the price for the sale of its remaining 19 percent in oil company Petro-Canada, raising C\$3.18 billion (\$2.",2
Japan Stocks Slip After Wall St Fall  TOKYO (Reuters) - The Nikkei average fell 1.2 percent by  midsession on Friday as broad-ranged selling was prompted by  Thursday's fall on Wall Street due to concern about high oil  prices.,2
"Gov #39;t Set to Make Oil Loans to Refiners With oil near \$50 a barrel, the Bush administration said on Thursday it would negotiate with refineries that want to borrow oil from the federal emergency stockpile to offset supplies disrupted by Hurricane Ivan.",2
Japan Stocks Slip by Midday  TOKYO (Reuters) - The Nikkei average fell 1.2 percent by  midsession on Friday as broad-ranged selling was prompted by a  steep fall on Wall Street in the past two sessions due to  concern about high oil prices.,2
"Yen Near 5-Week Low Vs Dollar  TOKYO (Reuters) - The yen hovered near a five-week low  against the dollar on Friday after minutes from a U.S. central  bank meeting reinforced expectations that measured rate rises  would continue, and as oil prices closed in on record highs.",2
Administration Considering Oil Stockpile Release The Bush administration is moving toward releasing oil from the nation #39;s emergency stockpiles as a result of disruptions to production and imports caused by Hurricane Ivan.,2
Administration Debating Oil Stockpile Release The Bush administration is moving toward releasing oil from the nation's emergency stockpiles as a result of disruptions to production and imports caused by Hurricane Ivan.,2
"Halliburton may shed military, oil field arm When Halliburton was awarded contracts worth more than \$12 billion for work in Iraq, critics said that the company was using its political connections to reap big profits.",2
Nikkei Hits 5-Week Closing Low  TOKYO (Reuters) - Tokyo's Nikkei average fell 1.13 percent  to hit a five-week closing low on Friday as worries about high  oil prices and uncertainty over the U.S. economic and market  outlook hit a broad range of stocks.,2
US to tap oil reserve to boost production NEW YORKWorld oil prices rose yesterday as concerns over a supply shortage after Hurricane Ivan persisted despite news the United States will lend some oil from its reserves to refineries to make up for lost production.,2
"Energy needs on top of Wen #39;s Moscow agenda BEIJING, Sept. 24 (Xinhuaent) -- Premier Wen Jiabao is now in Moscow with a mission to secure more power supply from Russia to satisfy China #39;s booming demand for oil and gas.",2
Bush says US will tap emergency oil supplies WASHINGTON -- Oil prices inched closer to \$50 a barrel yesterday even as the Bush administration offered to tap the nation's emergency stockpile of crude on behalf of refiners whose supply was disrupted by Hurricane Ivan.,2
"Chicago Fed Sees '05 GDP Down at 3.3 Pct  CHICAGO (Reuters) - U.S. economic growth is expected to  slow in 2005 due to rising interest rates and high crude oil  prices, according to a forecast of participants at a Federal  Reserve Bank of Chicago conference released on Monday.",2
"Wall St. Seen Flat at Open as Oil Eyed  LONDON (Reuters) - Wall Street was expected to start little  changed on Friday as investors continue to fret over the impact  of high oil prices on earnings, while Boeing &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; will be  eyed after it reiterated its earnings forecast.",2
Putin: State Firms Can Bid for YUKOS  MOSCOW (Reuters) - President Vladimir Putin gave his  blessing on Friday for state energy firms to bid for oil major  YUKOS' assets if bailiffs put them up for sale to recover a  huge back-tax bill.,2
"Yukos could be sold to state firm Russian President Vladimir Putin throws a question mark over the future of Yukos, saying state-owned companies should be allowed to buy the oil firm's assets.",2
Putin: State Firms Can Bid for YUKOS President Vladimir Putin gave his blessing on Friday for state energy firms to bid for oil major YUKOS #39; assets if bailiffs put them up for sale to recover a huge back-tax bill.,2
"Dollar Weakens in Yo-Yo Trade  LONDON (Reuters) - The dollar drifted within recent ranges  against the euro on Friday, while moving away from a five week  high versus the yen, as investors remained uncertain about the  near-term outlook for the U.S. economy amid high oil prices.",2
"U.S. Stocks Set for Steady Open  NEW YORK (Reuters) - U.S. stocks looked set for little  change at the open on Friday as losses in previous sessions  were seen leveling off, but high oil prices and their possible  effect on corporate profits and consumer spending remain a  worry for investors.",2
Putin: State Firms Can Bid for YUKOS  MOSCOW (Reuters) - President Vladimir Putin gave his  blessing on Friday for Russian state energy firms to bid for  oil major YUKOS's assets if bailiffs put them up for sale to  recover a huge back-tax bill.,2
"Putin denies nationalization plans for Yukos, but state firms can &lt;b&gt;...&lt;/b&gt; LONDON, September 24 (newratings.com) - Vladimir Putin has denied speculations about the government #39;s plans to re-nationalize the beleaguered oil giant, OAO Yukos Oil Company (YUSA.",2
"Missing tanker found in Nigeria One of two oil tankers that went missing laden with crude oil has been found, says the Nigerian navy.",0
"Chicago Fed Sees '05 GDP Down at 3.3 Pct (Reuters) Reuters - U.S. economic growth is expected to\slow in 2005 due to rising interest rates and high crude oil\prices, according to a forecast of participants at a Federal\Reserve Bank of Chicago conference released on Monday.",2
"Iran Expects OPEC to Leave Quotas Steady (Reuters) Reuters - OPEC ministers will concentrate on quota\compliance rather than cutting official production ceilings to\combat falling oil prices when they meet in Cairo this week,\Iran's oil minister was quoted as saying on Monday.",2
"Update 1: Russia Doesn #39;t Intend to Nationalize Yukos The Russian government does not intend to nationalize the Yukos oil company, but state-owned organizations will be able to bid if the embattled company #39;s assets are put up for auction, President Vladimir Putin said Friday.",2
"Stocks Set to Open Flat; Oil Eyed  NEW YORK (Reuters) - Stocks were set to open flat on  Friday, with investors expecting the market to stem recent  losses, while high oil prices fueled concerns of slowing  corporate profits and consumer spending.",2
"Russia to Allow State-Owned Firms to Bid on Yukos Assets President Vladimir Putin said Friday, the government has no plans to seize the embattled oil giant, but if its assets are sold, anyone, including government organizations, will be able to bid.",2
