Year,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,CN,,13801.337,,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,CN,,38519.8,,meat,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,CN,,15836.37,,meat,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,KY,CN,2.16,,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,MD,,58.25,,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,DE,MD,,18.426,,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,GB,DE,CN,,332.258,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,GB,DE,CN,,221.036,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,IL,DE,CN,,260.0,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,IL,DE,CN,,220.0,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,IS,DE,CN,,24.0,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,IS,DE,CN,,11.15,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,JP,DE,CN,,81.158,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,JP,DE,CN,,24.105,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,KY,DE,CN,,5.985,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,KY,DE,CN,,0.75,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,MX,DE,CN,,2.7,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,NC,DE,CN,,2.0,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,NO,DE,CN,,6.05,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,NO,DE,CN,,1.055,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,PH,DE,MD,,0.506,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,QA,DE,CN,,4.0,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,QA,DE,CN,,0.49,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,RU,BY,,,2065.0,live,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,SG,DE,CN,,125.29,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,SG,DE,CN,,27.73,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,TH,DE,CN,,19.995,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,TH,DE,CN,,13.54,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,TW,DE,CN,,0.3,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,TW,DE,,,8.12,eggs (live),kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,UA,DE,CN,,67.4,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,UA,DE,CN,,2.4,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,US,DE,CN,,719.306,caviar,kg,T,C
2021,Acipenseridae hybrid,Actinopteri,Acipenseriformes,Acipenseridae,,US,DE,CN,,82.977,caviar,kg,T,C
2021,Acipenser persicus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,AZ,,,2100.0,live,kg,T,C
2021,Acipenser persicus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,AZ,,,12.777,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BG,BY,,,30.0,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,DE,,,10.0,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,MD,,21.676,,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,RS,,10.0,,specimens,Number of specimens,S,U
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,IS,DE,,,1.5,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JO,BY,,,2.4,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,DE,,,100.0,live,Number of specimens,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KZ,BY,,,5.1,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MD,BY,,,1.8,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NZ,BY,,,15.0,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PH,DE,MD,,0.506,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,BY,,,66.25,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,BY,,,15600.0,live,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,BY,,,13.6,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,AZ,,6270.0,6270.0,live,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,,36.824,caviar,kg,T,C
2021,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VN,DE,,,5.0,eggs (live),kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,CN,,7.5,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,DE,CN,,37.025,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,CN,,1792.676,,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,CN,,2632.0,,meat,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GB,DE,CN,,166.0,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,JP,DE,CN,,44.0,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,QA,DE,CN,,2.6,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,DE,CN,,95.375,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,DE,CN,,11.7,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TW,DE,CN,,0.3,caviar,kg,T,C
2021,Acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,CN,,33.747,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,,,2.0,eggs (live),kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AL,DE,,,0.924,cosmetics,g,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,AZ,,,1.22,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,GE,,15.0,,specimens,Number of specimens,S,W
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,DE,,,817.5,bodies,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NC,DE,,,3.248,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,AZ,,,1.0,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,AZ,,,5.517,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,,89.899,caviar,kg,T,C
2021,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,,100.0,live,Number of specimens,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AE,DE,,,58.25,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,,,5.25,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AR,DE,,,84.263,meat,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,BM,DE,,,12.0,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CH,DE,IT,,0.846,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CL,DE,,,38.91,meat,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,DE,IT,,608.384,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,DE,IT,,294329.712,cosmetics,mg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CO,DE,IT,,0.358,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,CH,IT,32.92,,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DO,DE,,,66.0,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DO,DE,,,68.416,meat,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GB,DE,,,8.7,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,GE,DE,,,2431.312,meat,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,IS,DE,,,24.75,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,DE,,,5416.4,bodies,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,DE,,,30.025,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,KG,DE,,,10533.622,meat,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MC,DE,IT,,0.27,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MD,DE,IT,,0.18134,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MU,DE,,,4.4,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,MX,DE,IT,,0.105,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NO,DE,,,0.75,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,PA,DE,IT,,0.221,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,QA,DE,IT,,0.09,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,RU,DE,,,558.893,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,DE,IT,,2.1,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,SG,DE,,,0.1,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,DE,IT,,0.7,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,DE,,,0.13,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,DE,IT,,0.09,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,UA,DE,IT,,0.272,cosmetics,g,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,UA,DE,,,23.67,caviar,kg,T,C
2021,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,,,1519.051,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,DE,CN,,228.419,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CN,DE,CN,,13.6,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,CN,,1139.667,,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,GB,DE,CN,,96.865,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,IS,DE,CN,,4.5,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,DE,CN,,9.0,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,NC,DE,CN,,4.8,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,QA,DE,CN,,4.725,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,SG,DE,CN,,63.005,caviar,kg,T,C
2021,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TH,DE,CN,,5.6,caviar,kg,T,C
2021,Huso dauricus x acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Huso,IS,FR,,45.0,,caviar,,T,C
2021,Huso dauricus x acipenser schrenckii,Actinopteri,Acipenseriformes,Acipenseridae,Huso,MO,FR,CN,13.0,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,AE,AZ,,,36.68,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,AE,AZ,,,2.0,live,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,BB,DE,,,0.3,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CA,DE,CN,,3.99,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,AZ,,,12.1,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,DE,CN,,61.239,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,DE,IR,,27.23,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,DE,MD,,6.95,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CH,DE,,,23.162,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CN,AZ,,,3.659,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CN,DE,CN,,0.6,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,CN,DE,,,2.6,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,CH,IR,50.279,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,CH,IT,2.722,,cosmetics,g,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,CN,,741.9,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,GE,,10.0,,specimens,Number of specimens,S,W
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,IR,,20.65,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,KY,CN,3.115,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,DE,MD,,109.806,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,GB,DE,CN,,33.188,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,GB,DE,IR,,7.7,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,GB,DE,MD,,16.0,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,GB,DE,,,22.865,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,IQ,DE,,,1.92,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,IS,DE,,,0.9,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,AZ,,,3.05,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,DE,CN,,14.6,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,DE,IR,,6.085,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,DE,,,12.45,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,JP,DE,,,100.0,live,Number of specimens,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,KG,DE,,,291.572,meat,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,KY,DE,CN,,3.825,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,MU,DE,,,7.9,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,MX,DE,IR,,2.65,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,NC,DE,,,2.4,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,NO,DE,CN,,0.18,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,NO,DE,,,0.325,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,PH,DE,MD,,0.506,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,QA,DE,CN,,3.05,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,RU,AZ,,,14530.001,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,RU,AZ,,,58000.0,meat,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,RU,BY,,,34000.0,live,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TH,DE,CN,,8.825,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TH,DE,IR,,1.925,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TH,DE,,,6.7,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TR,AZ,,2000.0,,fingerlings,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TR,AZ,,3000.0,16000.0,live,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TR,IR,,50.0,,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TR,IR,,1500.0,,live,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,TW,DE,CN,,0.1,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,UA,DE,,,1.0,caviar,kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,VN,DE,,,5.0,eggs (live),kg,T,C
2021,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,XX,AZ,,,9.28,caviar,kg,T,C
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,CZ,AU,,100.0,,live,,T,W
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,CZ,ID,,165.0,,live,,T,F
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,AU,,4204.0,,live,Number of specimens,T,W
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,ID,,13888.0,,live,Number of specimens,T,F
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,ID,,182.0,,live,Number of specimens,T,W
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,IS,ID,,100.0,,live,,T,F
2021,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,TR,ID,,100.0,,raw corals,Number of specimens,T,F
2021,Acropora cervicornis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,,17.0,raw corals,Number of specimens,S,W
2021,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,JP,,5000.0,,live,Number of specimens,S,F
2021,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,AU,,870.0,,live,Number of specimens,T,W
2021,Acropora palmata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,,13.0,raw corals,Number of specimens,S,W
2021,Acropora prolifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BZ,,,4.0,raw corals,Number of specimens,S,W
2021,Acropora spathulata,Anthozoa,Scleractinia,Acroporidae,Acropora,LK,ID,,10.0,,live,Number of specimens,T,C
2021,Astreopora spp.,Anthozoa,Scleractinia,Acroporidae,Astreopora,CZ,ID,,5.0,,live,,T,F
2021,Astreopora spp.,Anthozoa,Scleractinia,Acroporidae,Astreopora,DE,ID,,2.0,,live,Number of specimens,T,F
2021,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,CZ,ID,,10.0,,live,,T,F
2021,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,DE,AU,,663.0,,live,Number of specimens,T,W
2021,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,DE,ID,,1314.0,,live,Number of specimens,T,F
2021,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,DE,ID,,119.0,,live,Number of specimens,T,W
2021,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,IS,ID,,27.0,,live,,T,F
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,JP,DE,,,12.0,live,Number of specimens,T,C
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,JP,SD,,,170.0,live,,,W
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,RU,SD,,,20.0,live,,,W
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,TH,SD,,,100.0,live,,,W
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,US,CZ,DE,,26.0,live,,T,C
2021,Uromastyx dispar,Reptilia,Sauria,Agamidae,Uromastyx,US,SD,,,150.0,live,,,W
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,AU,BJ,XX,,15.0,live,,T,W
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,CA,BJ,XX,,75.0,live,,T,W
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,CH,BJ,XX,,65.0,live,,T,W
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,CH,DE,,,1.0,live,Number of specimens,T,C
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,CH,DE,,,1.0,live,Number of specimens,Z,C
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,ID,BJ,XX,,150.0,live,,T,W
2021,Uromastyx geyri,Reptilia,Sauria,Agamidae,Uromastyx,US,BJ,XX,,775.0,live,,T,W
2021,Uromastyx nigriventris,Reptilia,Sauria,Agamidae,Uromastyx,JP,DE,,,21.0,live,Number of specimens,T,C
2021,Uromastyx nigriventris,Reptilia,Sauria,Agamidae,Uromastyx,KR,DE,,,4.0,live,Number of specimens,T,C
2021,Uromastyx nigriventris,Reptilia,Sauria,Agamidae,Uromastyx,US,DE,,,10.0,live,Number of specimens,T,C
2021,Uromastyx ocellata,Reptilia,Sauria,Agamidae,Uromastyx,JP,SD,,,170.0,live,,,W
2021,Uromastyx ocellata,Reptilia,Sauria,Agamidae,Uromastyx,RU,SD,,,30.0,live,,,W
2021,Uromastyx ocellata,Reptilia,Sauria,Agamidae,Uromastyx,US,SD,,,550.0,live,,,W
2021,Uromastyx princeps,Reptilia,Sauria,Agamidae,Uromastyx,JP,CZ,DE,,10.0,live,,T,C
2021,Uromastyx princeps,Reptilia,Sauria,Agamidae,Uromastyx,JP,CZ,HU,,10.0,live,,T,C
2021,Uromastyx princeps,Reptilia,Sauria,Agamidae,Uromastyx,JP,CZ,,,4.0,live,,T,C
2021,Uromastyx princeps,Reptilia,Sauria,Agamidae,Uromastyx,JP,DE,,,4.0,live,Number of specimens,T,C
2021,Uromastyx princeps,Reptilia,Sauria,Agamidae,Uromastyx,JP,DE,,,6.0,live,Number of specimens,T,F
